dataset,system,case_id,fault_type,root_cause,window_type,model,eval_windows,n_entities,n_steps,n_metrics,target_metric_name,target_metric_role,cost_label,train_window_scope,normal_eval_scope,train_end,normal_eval_start,normal_eval_gap_steps,scaler_fit_scope,eval_window_crosses_injection,train_windows,heldout_normal_windows,fault_windows,input_len,pred_len,p95_latency_ms,mse,mae,capacity_cost,decision_cost,under_rate,peak_miss
RE2-OB,online_boutique,recommendationservice_mem_rep3,mem,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.165100000798702,24.044750213623047,2.4702794551849365,1.9890060424804688,1.9890060424804688,0.5135658914728682,0.5135658914728682
RE2-OB,online_boutique,recommendationservice_delay_rep1,delay,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07865501684136689,1.257506012916565,0.991500198841095,3.032305955886841,3.032305955886841,0.25,0.25
RE2-OB,online_boutique,recommendationservice_delay_rep1,delay,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07865501684136689,4.5920491218566895,1.3762565851211548,2.8208489418029785,2.8208489418029785,0.39341085271317827,0.39341085271317827
RE2-OB,online_boutique,recommendationservice_delay_rep1,delay,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.2539599779993295,1.3320273160934448,0.8270543217658997,2.2494988441467285,2.2494988441467285,0.26666666666666666,0.26666666666666666
RE2-OB,online_boutique,recommendationservice_delay_rep1,delay,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.2539599779993295,5.209255218505859,1.3152638673782349,2.333402156829834,2.333402156829834,0.4317829457364341,0.4317829457364341
RE2-OB,online_boutique,recommendationservice_delay_rep1,delay,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.2062650028383353,0.7467862963676453,0.5524311065673828,0.9859870076179504,0.9859870076179504,0.7166666666666667,0.7166666666666667
RE2-OB,online_boutique,recommendationservice_delay_rep1,delay,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.2062650028383353,3.2270171642303467,1.0260437726974487,1.4091745615005493,1.4091745615005493,0.8585271317829457,0.8585271317829457
RE2-OB,online_boutique,recommendationservice_delay_rep2,delay,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.14986499445512888,0.2472575455904007,0.40103259682655334,1.5764137506484985,1.5764137506484985,0.3333333333333333,0.3333333333333333
RE2-OB,online_boutique,recommendationservice_delay_rep2,delay,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.14986499445512888,2.085979461669922,0.8616234660148621,1.8336735963821411,1.8336735963821411,0.44302325581395346,0.44302325581395346
RE2-OB,online_boutique,recommendationservice_delay_rep2,delay,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.3776650002691894,0.4722338318824768,0.6477674245834351,2.562647819519043,2.562647819519043,0.18333333333333332,0.18333333333333332
RE2-OB,online_boutique,recommendationservice_delay_rep2,delay,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.3776650002691894,2.9926726818084717,1.1449354887008667,2.660327672958374,2.660327672958374,0.35348837209302325,0.35348837209302325
RE2-OB,online_boutique,recommendationservice_delay_rep2,delay,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.0200899647315962,0.14665238559246063,0.3051835298538208,0.9468259215354919,0.9468259215354919,0.6333333333333333,0.6333333333333333
RE2-OB,online_boutique,recommendationservice_delay_rep2,delay,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.0200899647315962,1.7629929780960083,0.8242910504341125,1.4688720703125,1.4688720703125,0.7755813953488372,0.7755813953488372
RE2-OB,online_boutique,recommendationservice_delay_rep3,delay,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.08041500404942781,1.8358848094940186,0.9061769843101501,2.3145065307617188,2.3145065307617188,0.26666666666666666,0.26666666666666666
RE2-OB,online_boutique,recommendationservice_delay_rep3,delay,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.08041500404942781,5.838527679443359,1.4409027099609375,2.4895875453948975,2.4895875453948975,0.46472868217054264,0.46472868217054264
RE2-OB,online_boutique,recommendationservice_delay_rep3,delay,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.22465999645646662,1.7885692119598389,0.8704996705055237,2.1723551750183105,2.1723551750183105,0.21666666666666667,0.21666666666666667
RE2-OB,online_boutique,recommendationservice_delay_rep3,delay,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.22465999645646662,6.022127628326416,1.4933947324752808,2.6540167331695557,2.6540167331695557,0.48023255813953486,0.48023255813953486
RE2-OB,online_boutique,recommendationservice_delay_rep3,delay,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.9456400293856858,0.917349100112915,0.5582100749015808,1.4577358961105347,1.4577358961105347,0.65,0.65
RE2-OB,online_boutique,recommendationservice_delay_rep3,delay,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.9456400293856858,3.271623373031616,0.9335106611251831,1.379714846611023,1.379714846611023,0.6837209302325581,0.6837209302325581
RE2-OB,online_boutique,recommendationservice_loss_rep1,loss,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.1072649873094633,0.5450350046157837,0.6870558857917786,6.4907612800598145,6.4907612800598145,0.21666666666666667,0.21666666666666667
RE2-OB,online_boutique,recommendationservice_loss_rep1,loss,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.1072649873094633,153.38954162597656,4.6763505935668945,6.425955295562744,6.425955295562744,0.34651162790697676,0.34651162790697676
RE2-OB,online_boutique,recommendationservice_loss_rep1,loss,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.36133501562289894,0.5480715036392212,0.6260330677032471,5.012261390686035,5.012261390686035,0.25,0.25
RE2-OB,online_boutique,recommendationservice_loss_rep1,loss,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.36133501562289894,166.15150451660156,4.9106574058532715,5.92401647567749,5.92401647567749,0.3624031007751938,0.3624031007751938
RE2-OB,online_boutique,recommendationservice_loss_rep1,loss,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.465744993765838,0.19211573898792267,0.31846392154693604,1.1173794269561768,1.1173794269561768,0.6166666666666667,0.6166666666666667
RE2-OB,online_boutique,recommendationservice_loss_rep1,loss,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.465744993765838,147.60153198242188,4.378666877746582,3.3652093410491943,3.3652093410491943,0.6186046511627907,0.6186046511627907
RE2-OB,online_boutique,recommendationservice_loss_rep2,loss,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07224000000860542,0.6658229231834412,0.5697910785675049,1.8433845043182373,1.8433845043182373,0.3333333333333333,0.3333333333333333
RE2-OB,online_boutique,recommendationservice_loss_rep2,loss,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07224000000860542,1680.4212646484375,14.27324104309082,2.191862106323242,2.191862106323242,0.4484496124031008,0.4484496124031008
RE2-OB,online_boutique,recommendationservice_loss_rep2,loss,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.2546799698611713,0.772028386592865,0.6410494446754456,1.993407130241394,1.993407130241394,0.2833333333333333,0.2833333333333333
RE2-OB,online_boutique,recommendationservice_loss_rep2,loss,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.2546799698611713,1675.50537109375,14.32538890838623,2.3921256065368652,2.3921256065368652,0.4054263565891473,0.4054263565891473
RE2-OB,online_boutique,recommendationservice_loss_rep2,loss,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.1317899916321037,0.20265153050422668,0.3048020899295807,0.950084388256073,0.950084388256073,0.5666666666666667,0.5666666666666667
RE2-OB,online_boutique,recommendationservice_loss_rep2,loss,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.1317899916321037,1572.3714599609375,13.588006019592285,2.065171241760254,2.065171241760254,0.7589147286821706,0.7589147286821706
RE2-OB,online_boutique,recommendationservice_loss_rep3,loss,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.06600003689527512,3.2574563026428223,1.2589595317840576,2.807722806930542,2.807722806930542,0.2833333333333333,0.2833333333333333
RE2-OB,online_boutique,recommendationservice_loss_rep3,loss,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.06600003689527512,3601.433349609375,15.049691200256348,3.036633014678955,3.036633014678955,0.3581395348837209,0.3581395348837209
RE2-OB,online_boutique,recommendationservice_loss_rep3,loss,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.300749993766658,2.8696277141571045,1.2074732780456543,2.7129647731781006,2.7129647731781006,0.3,0.3
RE2-OB,online_boutique,recommendationservice_loss_rep3,loss,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.300749993766658,3511.3310546875,14.311968803405762,3.117584466934204,3.117584466934204,0.34767441860465115,0.34767441860465115
RE2-OB,online_boutique,recommendationservice_loss_rep3,loss,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,2.6625299942679694,2.279282569885254,0.8177351355552673,1.506054162979126,1.506054162979126,0.7,0.7
RE2-OB,online_boutique,recommendationservice_loss_rep3,loss,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,2.6625299942679694,3514.662841796875,13.908324241638184,2.0485143661499023,2.0485143661499023,0.6600775193798449,0.6600775193798449
